id,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25
62364,9560,115872,2667,31023,13482,34582,2654,21252,5001,11165,124475,2441,56162,124645,10801,88727,139,3543,159,69851,75892,27099,18205,92603,79474
11687,1058,56715,175,929,8195,269,892,35650,139445,3110,42186,3083,12501,43329,22342,15944,60670,22013,4825,12709,101,43832,28345,65889,23383
9304,137,2928,695,73351,26425,46625,712,52856,10890,1412,268,14742,1636,9535,10385,11977,11153,11561,11970,24113,18417,696,28033,11862,11686
73183,12639,23114,88030,16121,38126,11929,13783,36489,1245,46835,12715,73,23020,24077,24018,9272,9276,11978,15050,4967,10513,9440,40160,221,93350
131232,58098,21193,114719,22625,11790,77469,126152,40628,63956,32669,5241,33689,11591,46029,24167,83500,124645,19760,117730,29371,8333,28177,33078,25189,125317
9100,75490,13155,11678,59797,10635,16406,53092,2493,177,77670,33518,812,11005,630,26912,9312,38295,13,27475,2370,38982,10207,14832,11066,13791
20759,9713,2210,20682,9426,24077,9741,10992,330,27303,184,6071,680,11412,10479,16094,9644,21185,30946,50116,2292,1644,31924,20096,25188,75889
46063,11450,133115,29756,27665,18169,524,402,10153,2636,861,37718,9710,711,21500,29015,11557,43230,9333,10136,867,12220,10423,39473,45712,11478
365371,279698,2428,12220,58062,23283,34760,36614,20318,66194,104301,78133,48109,41769,11355,124625,27265,48781,44321,61461,9686,714,887,99,139058,58102
32513,9778,17707,16980,29946,18801,41730,10876,1024,153141,12706,87,39930,5689,6037,10765,14334,42196,75250,25147,13787,597,18168,31342,4584,11232
40651,8447,11845,36107,6415,23439,2133,11858,11851,14919,16121,10246,31043,11955,9427,46686,473,32331,20239,889,19513,124837,14295,10014,31044,14557
36915,10135,9438,476,218473,15983,9623,42010,125587,15940,4011,8838,2613,567,26956,381,9281,10162,521,118052,9745,10390,11844,744,19158,288
40507,87774,9395,11380,22021,184,22048,20678,23939,78076,28650,13155,9967,11478,36136,117730,2057,23618,66034,13485,13320,26603,80350,24086,9799,34077
9802,754,2039,11296,10427,1701,12518,8649,795,1669,8224,8688,117,89,5994,10660,9679,506,10013,451,41006,378,35650,7091,1722,983
25697,11933,620,2617,9612,1621,2978,9099,47302,8916,25520,525,23752,11568,30168,2779,12120,15602,9504,32669,10747,41579,43103,11575,52961,10246
21588,1627,840,17961,19426,37949,1831,332,197537,1628,46748,1716,4973,14283,147,14136,77010,51521,20967,33828,10210,49133,68545,671,41969,14557
664,568,3536,8358,10763,10223,10647,61418,31465,2779,1637,21128,49645,2898,1639,602,7450,9404,236,8839,15300,47475,11618,2064,18919,18939
11867,527,34636,44414,12212,36355,13853,846,22317,3604,2292,25392,10972,1727,2428,10803,9425,44321,9730,8337,1091,3134,16180,45549,51321,236
47119,3587,11444,4480,1716,51980,44103,4483,4031,7093,3934,36245,4267,11673,197537,41580,124306,10954,37920,10728,126881,17281,10363,38772,356054,98502
314352,398959,10801,16305,379,9587,10307,9946,37636,629,117553,14370,58084,9311,12518,24103,28050,12599,10991,168450,10530,33516,49799,12144,11135,22611
9323,20455,39256,10586,36107,16249,251,3074,29243,116690,43475,22292,4816,1548,530,16340,9078,607,7450,16110,531,10386,203829,2157,54825,10865
10280,85242,26719,52770,14291,76891,46986,196280,31642,38545,10052,1578,20173,11212,40095,771,18391,9749,59930,25944,772,9835,11974,21252,5550,10585
10535,9622,4247,10957,10785,16384,9417,9626,7984,9438,36357,957,10161,84499,36599,10603,161070,30295,36593,2769,37137,12110,37136,10373,1535,18603
124613,55955,30308,1365,10557,195,6978,525,20322,11568,14267,11219,2185,16388,10879,37558,11933,124472,203829,32855,41006,83593,31306,10806,18299,858
532,531,530,54825,38922,51352,34760,37247,10357,110972,830,95682,43535,13852,30159,24735,36773,16094,10278,11252,705,49963,6068,15007,8463,125762
26744,9816,10668,9593,1880,25166,98499,18975,21355,39310,84116,24913,2770,10497,12618,11457,53092,8447,11101,547,9589,9305,42981,11185,8197,913
16299,36797,10730,48259,9576,34299,11780,12524,2107,34053,36929,17709,66588,16858,10439,11027,17037,26602,17612,403,15393,11074,525,11568,3526,47302
10547,28774,13681,26719,32146,9942,51787,14328,10399,792,9416,8738,10336,34379,167738,2787,14794,9820,38153,10673,10057,9057,73067,99479,9255,16934
245268,40685,10144,32600,59569,10477,168,152,34746,157,12311,50031,37094,31995,117730,17339,154,174,11135,61416,172,9013,26352,12187,28966,10684
935,3486,20697,9425,38809,66473,23333,11068,42597,29193,9079,8447,11202,11587,23283,31603,41417,26408,18203,600,38043,13496,29048,7300,2182,975
55613,18414,10688,10802,793,2118,11362,24662,12476,62994,13824,10212,58770,841,9894,26956,24077,682,10622,37141,21055,167738,63437,34388,17339,107
215107,116844,14557,909,114719,77985,4975,66473,55058,41462,9909,2182,14831,9267,7300,11415,36943,903,134,149687,12105,1669,29787,42597,36259,40867
41007,1052,73,42724,31004,29946,93350,4967,124460,11845,11016,11371,33725,1592,12101,11363,16052,16305,40001,31016,940,50225,110479,19052,8293,105
35645,11855,9464,11936,48109,46338,8072,11076,50785,98491,55049,168283,9844,29937,8839,29572,42580,64562,9263,54850,18212,50512,56715,47333,117262,13853
110465,14908,8769,5652,16249,17691,10671,20723,301,299,16211,13380,277270,129628,18252,20173,356054,10691,11212,266022,10907,14136,1718,41417,14140,926
255546,10461,46797,22479,125021,26561,7443,2654,19958,47288,65046,32622,17343,43455,51044,4247,4203,21468,8293,21193,11257,17198,25232,12120,10551,12129
40751,11104,843,11782,36266,11220,9660,11575,976,9529,58372,36568,36489,239,1380,21879,25438,32562,18203,28941,18764,47694,10997,10603,9798,41671
275096,44069,120,429,124829,113286,249,79515,291634,682,46798,19004,78256,26578,274,9586,25560,168283,27745,28501,32499,1245,41946,12106,10586,58062
85778,56235,117036,9331,125582,18603,41823,113286,18990,12659,159569,9425,16307,682,15513,14822,7227,14136,794,820,5503,57834,948,8845,178,20318
11101,9816,10668,21355,84116,1880,24913,2770,10497,12618,18975,11457,26744,53092,8447,547,9589,9769,9305,42981,123763,902,9524,278978,890,38129
9826,33278,16295,13982,599,10206,9300,11284,27281,2453,1634,9290,19076,22317,9059,40729,9519,95,4338,27327,1893,31336,15698,3172,80350,54968
9879,10669,19150,4995,26798,35976,11286,8984,251,4985,4986,48311,77064,4478,18282,80287,19214,69928,44772,4988,16235,27265,40729,11950,69828,10545
63564,9877,641,26306,2923,26890,12257,20457,19186,3109,61934,68894,43266,23618,6415,11654,29825,9308,16,4486,54850,9071,5332,1716,10668,11618
22621,10376,12723,30237,10218,2144,11456,26618,28377,292947,25673,632,7863,571,25723,98499,33666,18975,18158,16619,21142,10278,15752,41828,8871,34794
7095,20857,67307,9482,17908,2176,9415,242,10385,10411,75531,212,11561,24113,18417,696,11862,703,11686,10440,177,28029,11005,24679,18254,812
26890,2923,110513,63564,9877,641,98499,10345,68894,87078,220,453,16084,8986,47493,14285,11886,68445,10657,48958,9325,78076,27681,2756,11361,49453
46732,38557,7340,1999,404,3133,34760,51763,215875,16769,11520,1888,23752,38554,11356,27472,18080,40879,25767,12472,28569,10136,12129,39891,49471,12187
124633,11902,18683,2042,47144,24936,31650,83593,12658,380,40820,11856,11873,11467,83718,311,20681,36929,10655,14778,38225,12121,4986,63437,31618,15752
202425,102461,108,31336,55058,10086,77936,11031,31151,98505,637,21596,49645,53879,25232,11983,6522,41659,10564,41276,25767,15121,124460,8129,583,8067
196940,67385,117500,269,80677,111367,175,61560,8078,11907,60005,194,3110,10697,42186,147,902,8195,43329,929,3083,12501,11489,22013,22342,43832
77771,28732,4476,39473,1812,37567,46702,29937,28216,34322,319,171982,8217,18069,11777,16158,77915,8095,94440,1413,17447,13818,25562,10635,11068,9095
181083,2046,30910,12628,24735,82865,36943,61651,8420,38554,1890,10974,10975,46798,124619,123728,102406,124676,94214,104878,117730,125317,124853,12280,8470,1955
41225,22650,8420,29723,10363,10697,199512,11163,266,19214,11936,23954,9626,1433,26960,166,5622,422,32636,1779,8069,11035,2259,19426,265966,61651
188589,161795,188588,34604,11959,11446,8223,15658,18935,10668,11422,3086,11816,21355,15144,53092,15171,12614,253632,6116,14742,2469,20637,36049,16211,53879
87190,10651,65134,319,638,8649,47199,55306,9678,2074,2212,13466,21849,2033,11815,828,10072,24212,49688,41038,22649,32574,13509,10020,9821,16161
627,12229,42881,855,824,1893,8067,21711,3034,2212,10540,1808,18681,144982,13005,22797,9905,11212,11088,10830,11975,944,941,942,943,1907
32872,37233,2107,17709,10439,11074,41050,17402,10801,108365,16263,1628,10324,3597,78285,47585,765,9576,55372,42987,25512,23333,34053,34299,10730,36245
602,7450,8839,47475,15300,2064,607,9825,638,16148,46625,2164,11503,929,664,3536,9404,236,568,53150,9283,40866,9349,2024,8487,10882
14553,12723,30237,18129,11062,2144,10806,1701,9444,35144,77314,37818,24016,44297,746,1689,101230,16619,15752,22621,8416,25447,12761,18282,9778,13554
9566,7007,11808,9739,9090,11398,9415,22213,11517,4954,12616,949,10158,635,36647,586,36094,68,1597,1607,2119,11371,79593,11005,819,8195
10545,8984,251,48311,18282,4478,19214,44772,11594,10533,10865,279,10020,9623,9879,30815,20096,18169,11082,4421,11286,19664,9740,9465,29242,41090
9894,2058,2033,8587,2788,24481,19382,929,9665,16148,9614,9451,526,332,13966,9398,20701,9377,10013,10687,686,2990,26748,544,2321,2069
11543,9889,8467,544,12610,2123,31682,150823,12623,2614,11374,27607,12160,9549,11517,18402,18551,106143,9820,20761,10158,14905,1363,15665,20283,15035
9268,12518,25221,42787,39282,10154,25232,38809,20697,13496,9387,218,1700,200383,18133,36955,280,28368,10128,11071,2164,29946,143750,38560,31004,9946
52059,2302,15596,1024,36054,113286,622,18603,77571,40729,11411,25560,6917,9531,58062,168283,28180,83593,42780,42218,79515,159569,482,396,13795,16158
9327,22067,58680,9400,12107,10411,11353,150,808,9085,607,9599,18331,68170,10056,12129,22796,17159,2005,1779,54795,12118,10157,10587,25750,2294
123763,4789,9769,902,124304,11361,11101,58886,23111,47260,18205,7091,892,32015,666,14034,80713,103489,25430,30946,21355,55912,117730,125317,34053,15104
81949,10497,12618,8447,11457,547,9305,47724,15867,1496,9816,29122,24257,38225,9425,11101,2045,42566,23941,21355,10668,11068,9079,2770,53092,10442
42005,37949,40154,41841,9476,1607,5608,28005,10239,65158,65075,109479,16222,13539,2085,11520,1879,37722,104301,801,36652,35292,29143,17078,862,75892
124306,3587,11444,4480,1716,51980,41276,44103,47119,4031,7093,3934,4267,11673,197537,114089,4483,41580,41659,10954,42580,36245,21488,48958,13342,42832
183955,9344,19366,1900,12110,1648,26180,10345,11660,1649,1878,74340,55551,31955,3981,10530,24452,197,3116,10502,30062,957,9013,10156,22318,11327
44535,713,14839,2142,13787,11051,29911,36606,32669,140511,20649,49299,10149,18420,500,33519,11103,73351,982,5894,42848,14035,12143,43103,75490,4154
44495,11238,15969,11393,105,41852,241,15121,165,196,856,18990,12606,1091,13554,34996,19382,16307,10395,13715,25147,682,14550,6373,91076,41974
78285,39177,4484,11684,12652,41050,43612,25739,60951,266,22501,3934,48750,649,64567,108365,290157,37233,11331,1628,32872,36245,55372,215373,50785,42787
11228,77469,42158,36447,38925,10349,2323,41801,14578,1367,1371,14709,1374,125537,9350,78149,9972,9691,1370,1368,2636,1369,11478,10461,2142,9618
10779,56088,1694,32458,479,18111,17949,18256,3114,11718,10658,37112,11531,277270,10680,17447,31004,37843,124460,24977,41007,48660,29946,15658,12107,549
26748,686,2018,16780,11374,3536,1645,1413,42807,13466,14342,32631,24276,8850,10687,2990,20701,9894,12212,2058,11332,2321,21183,2033,26791,1408
38223,9263,26949,415,9475,140511,40694,44535,6346,1641,47608,2020,22625,103793,125548,11678,71067,9037,12220,10557,16406,11443,10170,10436,10950,10875
9294,109614,61337,30814,4244,2064,16314,12117,754,3116,621,25624,15745,2928,31657,9208,864,25128,85328,14534,9422,1995,10683,5491,954,123056
49963,10357,110972,10278,36773,11252,6068,43535,29825,9071,38922,34760,37247,13852,830,30159,24735,8463,532,705,37230,22688,9869,15007,125762,11673
11363,93350,31016,66473,73,4967,16388,41007,11371,33725,12101,11016,1592,16052,13915,217802,38965,8336,218713,11223,30497,1774,33374,67365,249,78256
1645,26949,1642,686,26748,29076,1641,6435,1639,2064,1493,2018,10687,19760,26255,10468,16780,9715,193103,16129,36536,37094,10731,1551,415,3536
31546,10551,879,5924,9770,12704,624,12623,10047,2614,10427,11298,12160,9549,18551,22213,1637,66599,29242,18402,9820,18252,32924,107,39890,9405
77056,55372,125052,499,14805,2034,4837,27145,11702,10239,47481,2769,73079,87729,28966,16340,12118,21202,9406,22829,57575,4485,46991,10525,161158,10607
36344,13795,7305,10657,37616,8843,12478,60670,6312,77936,1548,21311,98505,61651,37820,110428,9464,2731,1959,497,3035,848,2102,1636,10406,39467
18550,18069,10635,114719,9536,889,36739,9061,2924,9945,9423,867,12610,15765,12241,9623,9638,603,36647,4011,8838,21873,2613,16146,600,134368
11511,19819,830,195,1585,828,8854,3083,248,865,32574,3598,33725,7095,9062,16562,21849,33762,212,34106,3078,10013,46094,31608,37112,240
172198,45549,9745,28650,3114,11352,236,1710,1687,37112,1685,378,9609,57745,3595,22167,922,32574,2155,10533,9772,579,8688,18,4954,45671
34170,1955,1688,9593,568,10276,9647,13005,24453,9414,36055,620,2978,838,10890,8839,14035,137,40866,15300,41276,21128,22613,7450,72086,53150
281085,9425,38809,20697,623,13496,12521,41823,47596,10423,18990,9268,25221,12518,16307,10154,39282,682,15513,14822,7227,14136,42787,794,820,5503
109478,59181,10783,11284,10160,18498,11893,136311,29204,9611,24254,9367,37536,19348,8834,97805,11940,123505,37636,40562,742,95627,1551,10002,6073,88224
124645,13482,36040,17447,39934,88,1411,5257,25993,185,99040,4031,41516,12665,9816,55146,27322,19489,4267,29461,41974,9600,16172,931,33214,2039
12606,9066,10466,9609,57745,17037,2360,3595,22167,32574,922,67323,2155,41357,10533,9772,579,8688,18,4954,22649,31556,11335,4965,53714,694
69895,11855,9464,1443,8839,9844,29572,28198,9263,35645,20735,10954,23618,77074,22597,54825,125099,299121,41870,15031,531,210307,530,12280,10345,6522
35206,649,43103,10136,5781,36245,9013,39891,49471,46498,196280,8077,12129,12187,34746,61416,12472,34615,33250,73969,28966,40508,45964,6187,13939,26263
151489,2075,14412,9326,31052,17834,1443,11591,10303,249,37244,9355,9289,11478,13446,10866,18620,81442,32499,261,9425,5919,22345,36355,27327,10142
4837,1411,77056,27145,10239,17447,47481,3134,88,5257,39934,4267,408,9816,4031,55146,21202,185,99040,25993,12665,41516,124645,16172,4485,2690
12632,25944,11710,890,10540,49935,4485,32458,21711,26933,161495,102489,52873,746,3034,42159,125520,45905,9827,75793,21626,2761,11235,21362,29056,53685
9098,88423,11038,4825,66634,121738,117730,125317,20468,25440,32595,61563,51679,43079,106837,58911,73642,40880,23239,21488,65046,54405,8076,68170,55955,59066
282919,241058,22733,31083,12508,26475,37722,53879,13597,10249,1389,1542,39424,11934,41282,11929,10833,9033,43596,11932,12774,10386,9605,43143,32284,146341
124614,9095,36758,52780,859,10110,24016,16,492,108548,10873,48213,32058,11654,9609,11618,649,12611,161806,11481,49935,11370,54850,11778,525,1716
18975,8587,38225,45325,18423,11086,522,9816,17037,11562,8844,200,199,56934,25673,24100,571,8871,632,10668,7863,21355,47018,98499,10376,9099
11962,12589,18222,14776,9967,9442,22160,26162,10646,9942,14484,34637,9549,9101,18133,59066,12159,25993,10971,46286,26912,32014,36047,36434,10280,284
2925,68426,25166,20242,12151,8970,1727,25221,15592,43905,248,27059,12710,75531,10439,5121,10765,13685,43802,14822,2182,62994,11347,509,11001,26371
28628,79920,18691,2370,38558,5548,41588,5549,14372,15247,11831,9102,11379,47481,43037,573,21202,11655,11318,11527,2360,161795,4961,303693,1433,4485
3595,9609,2155,8688,4965,2067,838,31955,3981,10530,197,9772,57745,18,4954,10502,22167,579,922,32574,10533,41357,53714,22649,9066,12606
9308,19326,17832,111794,288173,10683,9611,5333,21362,93946,12635,8386,21132,8009,288,37636,10034,19933,63564,13342,15497,243,15745,4929,11901,26554
92381,422,25690,29478,335,864,20735,15513,27591,9433,2669,9342,297,274,4476,161070,96288,15655,54968,16096,10218,16508,9430,26398,26484,39113
18555,10428,3558,9481,9679,34637,2057,1995,9882,9087,14,31174,52782,43742,53617,55058,39113,26889,10416,26477,26483,8293,11257,10461,8860,28902
12123,807,10562,10480,278,18989,8367,10685,1089,32484,14621,21309,11258,9437,41730,34941,2043,630,11831,468,125582,102304,403,277270,125052,27273
10830,6280,10896,364,9493,11088,15723,11975,46889,14034,11896,249,11858,25166,9054,169,942,941,943,944,12151,39437,10871,14911,13368,201724
3573,13821,745,236,55561,1965,23570,10862,17941,68274,1934,8052,1213,18074,24077,1245,10215,9440,4584,9410,44412,11790,9889,8737,249,10673
10546,20156,21311,2731,1959,11976,8831,4192,166680,30890,37667,10849,795,869,8217,58372,25440,805,46798,9495,22478,22477,19426,7305,32081,6312
18862,140897,49792,948,790,36955,36599,10326,12145,623,25212,12229,13766,9423,25562,19855,24525,397,617,41952,20348,10874,12506,9631,167,619
31417,1092,80677,36245,64398,10502,26813,117500,67385,29143,754,61560,13762,11907,196940,9585,12582,22256,15665,166,5852,221,21849,13320,5894,10154
9431,278939,624,39890,11298,29242,2614,12623,22915,43368,79306,11455,18402,4925,18252,10427,9820,1637,12160,9549,102732,18551,22213,66599,30502,2182
124619,34379,2142,17044,38884,8342,12144,16690,10220,29372,8769,37820,753,19004,525,2609,11568,621,1955,18129,11062,24081,20649,1413,9095,9411
297645,42006,36210,10387,31439,37557,10404,10835,42230,30265,1050,47694,10997,44322,83593,100914,2140,124829,10047,12220,46614,10796,2760,113096,2085,10161
48144,42230,52616,574,10110,25673,25670,43488,32275,55731,13757,75888,32513,13698,1245,28736,124472,29478,14369,828,9361,7007,7984,41038,68445,34899
46986,38545,31642,9835,21252,10280,5550,19357,37291,30157,8470,37410,9422,28120,9277,277270,6644,33519,14464,25430,14628,11778,642,10220,10648,12280
144982,11212,114719,15723,10830,10896,11975,11088,169,9493,39437,364,6280,941,942,944,943,21711,10871,14911,9054,46889,13368,14034,201724,20173
47907,825,36141,641,45609,127602,11028,65796,12150,832,66034,505,10132,764,40480,46119,10776,10490,651,38558,47475,35463,15489,54933,18885,15513
10061,14585,1103,10396,1091,12502,9618,6978,139408,10948,310431,12520,43634,2164,1687,2163,9425,2924,9663,8850,2320,9271,8769,8337,12138,11969
36266,11104,11782,843,40751,34899,11575,9529,9660,58372,36568,239,976,1380,21879,25438,36489,32562,18203,28941,11220,38772,319,1535,10622,98502
